,song_title,song_id,song_artist,genre,playlist_id,playlist_title,acousticness,analysis_url,danceability,duration_ms,energy,id,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,track_href,type,uri,valence
5360,Summiteer,477Vaa5czrnd9xB5lD4FZ2,Watch Out Stampede,rock,37i9dQZF1DWXIcbzpLauPS,New Core,9.12e-05,https://api.spotify.com/v1/audio-analysis/477Vaa5czrnd9xB5lD4FZ2,0.397,191250,0.961,477Vaa5czrnd9xB5lD4FZ2,4.08e-06,5,0.159,-6.525,0,0.107,168.076,4,https://api.spotify.com/v1/tracks/477Vaa5czrnd9xB5lD4FZ2,audio_features,spotify:track:477Vaa5czrnd9xB5lD4FZ2,0.446
5361,No Hope for Miscarriage,4bDWzKQsz8zszkhEXY66fx,Atena,rock,37i9dQZF1DWXIcbzpLauPS,New Core,0.000143,https://api.spotify.com/v1/audio-analysis/4bDWzKQsz8zszkhEXY66fx,0.409,217263,0.942,4bDWzKQsz8zszkhEXY66fx,0.594,10,0.102,-4.564,1,0.0777,94.992,4,https://api.spotify.com/v1/tracks/4bDWzKQsz8zszkhEXY66fx,audio_features,spotify:track:4bDWzKQsz8zszkhEXY66fx,0.0433
5362,All That You Lost,1HeawzP2AusfAyJdKGMicu,Like Moths To Flames,rock,37i9dQZF1DWXIcbzpLauPS,New Core,0.00365,https://api.spotify.com/v1/audio-analysis/1HeawzP2AusfAyJdKGMicu,0.483,214440,0.959,1HeawzP2AusfAyJdKGMicu,0,6,0.255,-3.344,1,0.22,124.963,4,https://api.spotify.com/v1/tracks/1HeawzP2AusfAyJdKGMicu,audio_features,spotify:track:1HeawzP2AusfAyJdKGMicu,0.213
5363,Floating Anchor,2DNWYhxHoHpcdjmV4xemBs,Deep as Ocean,rock,37i9dQZF1DWXIcbzpLauPS,New Core,0.00134,https://api.spotify.com/v1/audio-analysis/2DNWYhxHoHpcdjmV4xemBs,0.462,246000,0.987,2DNWYhxHoHpcdjmV4xemBs,2.05e-06,0,0.101,-4.566,0,0.152,160.078,4,https://api.spotify.com/v1/tracks/2DNWYhxHoHpcdjmV4xemBs,audio_features,spotify:track:2DNWYhxHoHpcdjmV4xemBs,0.189
5364,YOU & I,1OMPuhoPpUNvFviKOhbEaM,VRSTY,rock,37i9dQZF1DWXIcbzpLauPS,New Core,9.43e-05,https://api.spotify.com/v1/audio-analysis/1OMPuhoPpUNvFviKOhbEaM,0.469,238835,0.983,1OMPuhoPpUNvFviKOhbEaM,5.53e-06,5,0.337,-4.756,0,0.188,102.953,4,https://api.spotify.com/v1/tracks/1OMPuhoPpUNvFviKOhbEaM,audio_features,spotify:track:1OMPuhoPpUNvFviKOhbEaM,0.37
5365,Playing the Victim,6RZ8XyeLf77Qiby52iXW8b,Blood Youth,rock,37i9dQZF1DWXIcbzpLauPS,New Core,1.19e-05,https://api.spotify.com/v1/audio-analysis/6RZ8XyeLf77Qiby52iXW8b,0.337,226500,0.98,6RZ8XyeLf77Qiby52iXW8b,0,10,0.282,-4.82,0,0.14,194.986,4,https://api.spotify.com/v1/tracks/6RZ8XyeLf77Qiby52iXW8b,audio_features,spotify:track:6RZ8XyeLf77Qiby52iXW8b,0.294
5366,Carry the Weight,17aUTUaDHrwv49PViccjy9,We Came As Romans,rock,37i9dQZF1DWXIcbzpLauPS,New Core,0.000125,https://api.spotify.com/v1/audio-analysis/17aUTUaDHrwv49PViccjy9,0.48,229267,0.952,17aUTUaDHrwv49PViccjy9,0.000755,1,0.2,-4.049,1,0.0493,127.151,4,https://api.spotify.com/v1/tracks/17aUTUaDHrwv49PViccjy9,audio_features,spotify:track:17aUTUaDHrwv49PViccjy9,0.31
5367,The Upside Down - Low Gain Mix,4y6FpyV7BP0R5OvZSvEDWB,Eyes Wide Open,rock,37i9dQZF1DWXIcbzpLauPS,New Core,0.712,https://api.spotify.com/v1/audio-analysis/4y6FpyV7BP0R5OvZSvEDWB,0.501,214327,0.585,4y6FpyV7BP0R5OvZSvEDWB,5.61e-06,10,0.102,-8.78,0,0.0325,130.073,4,https://api.spotify.com/v1/tracks/4y6FpyV7BP0R5OvZSvEDWB,audio_features,spotify:track:4y6FpyV7BP0R5OvZSvEDWB,0.393
5368,Stay Alive,6ks6rcr7mRw8hJqwnUBwk6,TIMELESS,rock,37i9dQZF1DWXIcbzpLauPS,New Core,1.63e-05,https://api.spotify.com/v1/audio-analysis/6ks6rcr7mRw8hJqwnUBwk6,0.431,210909,0.955,6ks6rcr7mRw8hJqwnUBwk6,0.199,8,0.308,-5.427,1,0.0676,165.005,4,https://api.spotify.com/v1/tracks/6ks6rcr7mRw8hJqwnUBwk6,audio_features,spotify:track:6ks6rcr7mRw8hJqwnUBwk6,0.562
5369,Abaddon,16yeVWCvI6C8W5RHHD7v7H,Advocates,rock,37i9dQZF1DWXIcbzpLauPS,New Core,0.000155,https://api.spotify.com/v1/audio-analysis/16yeVWCvI6C8W5RHHD7v7H,0.497,193253,0.985,16yeVWCvI6C8W5RHHD7v7H,0.0404,4,0.113,-2.724,1,0.226,124.946,4,https://api.spotify.com/v1/tracks/16yeVWCvI6C8W5RHHD7v7H,audio_features,spotify:track:16yeVWCvI6C8W5RHHD7v7H,0.18
5370,Dear Astronomer,6RdCqsOqnWFNFFvCeVEcVP,Valiant Hearts,rock,37i9dQZF1DWXIcbzpLauPS,New Core,0.0233,https://api.spotify.com/v1/audio-analysis/6RdCqsOqnWFNFFvCeVEcVP,0.423,269520,0.925,6RdCqsOqnWFNFFvCeVEcVP,0,1,0.144,-2.181,0,0.0711,125.069,4,https://api.spotify.com/v1/tracks/6RdCqsOqnWFNFFvCeVEcVP,audio_features,spotify:track:6RdCqsOqnWFNFFvCeVEcVP,0.211
5371,Empty Eyes,0pS0atLZTXvBlN8GbAtp8n,A Long Way To Fall,rock,37i9dQZF1DWXIcbzpLauPS,New Core,0.000792,https://api.spotify.com/v1/audio-analysis/0pS0atLZTXvBlN8GbAtp8n,0.479,238920,0.973,0pS0atLZTXvBlN8GbAtp8n,0.000525,2,0.156,-2.933,1,0.105,100.013,4,https://api.spotify.com/v1/tracks/0pS0atLZTXvBlN8GbAtp8n,audio_features,spotify:track:0pS0atLZTXvBlN8GbAtp8n,0.0867
5372,Chemical,2XAjNdO20yRaXSGARd6fCw,The Devil Wears Prada,rock,37i9dQZF1DWXIcbzpLauPS,New Core,0.0022,https://api.spotify.com/v1/audio-analysis/2XAjNdO20yRaXSGARd6fCw,0.526,230142,0.789,2XAjNdO20yRaXSGARd6fCw,0.0175,5,0.085,-7.342,0,0.0333,74.995,4,https://api.spotify.com/v1/tracks/2XAjNdO20yRaXSGARd6fCw,audio_features,spotify:track:2XAjNdO20yRaXSGARd6fCw,0.209
5373,Exile,63sUfQdJcxAXrBNPnFM0Hc,Elwood Stray,rock,37i9dQZF1DWXIcbzpLauPS,New Core,0.000146,https://api.spotify.com/v1/audio-analysis/63sUfQdJcxAXrBNPnFM0Hc,0.468,253630,0.974,63sUfQdJcxAXrBNPnFM0Hc,0,2,0.322,-4.421,0,0.129,114.977,4,https://api.spotify.com/v1/tracks/63sUfQdJcxAXrBNPnFM0Hc,audio_features,spotify:track:63sUfQdJcxAXrBNPnFM0Hc,0.196
5374,Where We Go When We Die,6R620SvgrDXIYLoG7ykovj,Thornhill,rock,37i9dQZF1DWXIcbzpLauPS,New Core,0.000183,https://api.spotify.com/v1/audio-analysis/6R620SvgrDXIYLoG7ykovj,0.17,298107,0.923,6R620SvgrDXIYLoG7ykovj,0.0279,1,0.494,-7.622,1,0.111,170.041,4,https://api.spotify.com/v1/tracks/6R620SvgrDXIYLoG7ykovj,audio_features,spotify:track:6R620SvgrDXIYLoG7ykovj,0.26
5375,Out Of The Blue,7fVjzWzmE7236Fq7wdmKja,Dream State,rock,37i9dQZF1DWXIcbzpLauPS,New Core,0.000718,https://api.spotify.com/v1/audio-analysis/7fVjzWzmE7236Fq7wdmKja,0.515,217750,0.916,7fVjzWzmE7236Fq7wdmKja,8.64e-06,11,0.111,-6.423,1,0.0572,141.961,4,https://api.spotify.com/v1/tracks/7fVjzWzmE7236Fq7wdmKja,audio_features,spotify:track:7fVjzWzmE7236Fq7wdmKja,0.347
5376,Disassociate,0A61KXiNWA9rJMHllD7yOw,Thousand Below,rock,37i9dQZF1DWXIcbzpLauPS,New Core,4.78e-05,https://api.spotify.com/v1/audio-analysis/0A61KXiNWA9rJMHllD7yOw,0.418,191230,0.982,0A61KXiNWA9rJMHllD7yOw,1.8e-06,7,0.0966,-3.598,1,0.216,186.955,4,https://api.spotify.com/v1/tracks/0A61KXiNWA9rJMHllD7yOw,audio_features,spotify:track:0A61KXiNWA9rJMHllD7yOw,0.431
5377,Life for Me,1KaEbzqnGuULTPEGGX6BBq,Palmist,rock,37i9dQZF1DWXIcbzpLauPS,New Core,0.000641,https://api.spotify.com/v1/audio-analysis/1KaEbzqnGuULTPEGGX6BBq,0.565,207811,0.849,1KaEbzqnGuULTPEGGX6BBq,0.000414,7,0.439,-5.764,1,0.0484,125.003,4,https://api.spotify.com/v1/tracks/1KaEbzqnGuULTPEGGX6BBq,audio_features,spotify:track:1KaEbzqnGuULTPEGGX6BBq,0.357
5378,Separate Wounds,4oiKnOwKO7gPiJ6M5G8JOY,Counterparts,rock,37i9dQZF1DWXIcbzpLauPS,New Core,0.0313,https://api.spotify.com/v1/audio-analysis/4oiKnOwKO7gPiJ6M5G8JOY,0.472,204315,0.956,4oiKnOwKO7gPiJ6M5G8JOY,0,8,0.166,-4.505,1,0.365,149.941,4,https://api.spotify.com/v1/tracks/4oiKnOwKO7gPiJ6M5G8JOY,audio_features,spotify:track:4oiKnOwKO7gPiJ6M5G8JOY,0.0842
5379,Masochistic Healing,4IEoWpnV0k58TWF5hkta6D,Tethra,rock,37i9dQZF1DWXIcbzpLauPS,New Core,1.49e-05,https://api.spotify.com/v1/audio-analysis/4IEoWpnV0k58TWF5hkta6D,0.45,289237,0.981,4IEoWpnV0k58TWF5hkta6D,0.000114,6,0.367,-4.219,1,0.13,130.991,4,https://api.spotify.com/v1/tracks/4IEoWpnV0k58TWF5hkta6D,audio_features,spotify:track:4IEoWpnV0k58TWF5hkta6D,0.147
5380,Last Fragments,1iy0J0TG1ujvV4DjdmjBGO,Rising Insane,rock,37i9dQZF1DWXIcbzpLauPS,New Core,0.00136,https://api.spotify.com/v1/audio-analysis/1iy0J0TG1ujvV4DjdmjBGO,0.353,232500,0.97,1iy0J0TG1ujvV4DjdmjBGO,0.000151,7,0.208,-4.236,0,0.12,160.082,4,https://api.spotify.com/v1/tracks/1iy0J0TG1ujvV4DjdmjBGO,audio_features,spotify:track:1iy0J0TG1ujvV4DjdmjBGO,0.297
5381,Not Dead Yet,2kxItp1eDNEjw51GdUXEO1,Righteous Vendetta,rock,37i9dQZF1DWXIcbzpLauPS,New Core,0.000203,https://api.spotify.com/v1/audio-analysis/2kxItp1eDNEjw51GdUXEO1,0.596,203500,0.963,2kxItp1eDNEjw51GdUXEO1,0,7,0.356,-3.848,1,0.102,105.003,4,https://api.spotify.com/v1/tracks/2kxItp1eDNEjw51GdUXEO1,audio_features,spotify:track:2kxItp1eDNEjw51GdUXEO1,0.314
5382,Living In A Ghost Town,5RrrQhJKKKMJt3wB5n2N3t,The Rolling Stones,rock,37i9dQZF1DX0fWtUuB7bFE,Classic Rock Now,0.0148,https://api.spotify.com/v1/audio-analysis/5RrrQhJKKKMJt3wB5n2N3t,0.679,247011,0.697,5RrrQhJKKKMJt3wB5n2N3t,0.0119,4,0.124,-5.369,0,0.0454,110.558,4,https://api.spotify.com/v1/tracks/5RrrQhJKKKMJt3wB5n2N3t,audio_features,spotify:track:5RrrQhJKKKMJt3wB5n2N3t,0.776
5383,Last Of The Street Survivors,29ps0vZuCiqdaCqeKQ1fRT,Lynyrd Skynyrd,rock,37i9dQZF1DX0fWtUuB7bFE,Classic Rock Now,0.000898,https://api.spotify.com/v1/audio-analysis/29ps0vZuCiqdaCqeKQ1fRT,0.479,255133,0.754,29ps0vZuCiqdaCqeKQ1fRT,0.00168,7,0.125,-5.537,1,0.0292,144.083,4,https://api.spotify.com/v1/tracks/29ps0vZuCiqdaCqeKQ1fRT,audio_features,spotify:track:29ps0vZuCiqdaCqeKQ1fRT,0.426
5384,Isolation,2yoZimUShwEoCsXEfmRGNV,Jeff Beck,rock,37i9dQZF1DX0fWtUuB7bFE,Classic Rock Now,0.00923,https://api.spotify.com/v1/audio-analysis/2yoZimUShwEoCsXEfmRGNV,0.326,314522,0.813,2yoZimUShwEoCsXEfmRGNV,0.000151,2,0.127,-5.938,1,0.1,136.78,4,https://api.spotify.com/v1/tracks/2yoZimUShwEoCsXEfmRGNV,audio_features,spotify:track:2yoZimUShwEoCsXEfmRGNV,0.202
5385,Throwing Mountains,6GWHnpREZMNGd1uGYa6Zua,Kansas,rock,37i9dQZF1DX0fWtUuB7bFE,Classic Rock Now,0.000561,https://api.spotify.com/v1/audio-analysis/6GWHnpREZMNGd1uGYa6Zua,0.259,381192,0.868,6GWHnpREZMNGd1uGYa6Zua,0.00158,11,0.374,-2.352,0,0.0522,171.707,4,https://api.spotify.com/v1/tracks/6GWHnpREZMNGd1uGYa6Zua,audio_features,spotify:track:6GWHnpREZMNGd1uGYa6Zua,0.512
5386,Ordinary Man (feat. Elton John),6eEYGGFfFbtKHCgJM4uh9v,Ozzy Osbourne,rock,37i9dQZF1DX0fWtUuB7bFE,Classic Rock Now,0.0665,https://api.spotify.com/v1/audio-analysis/6eEYGGFfFbtKHCgJM4uh9v,0.428,301730,0.599,6eEYGGFfFbtKHCgJM4uh9v,9.86e-06,4,0.137,-2.135,1,0.0286,125.83,4,https://api.spotify.com/v1/tracks/6eEYGGFfFbtKHCgJM4uh9v,audio_features,spotify:track:6eEYGGFfFbtKHCgJM4uh9v,0.134
5387,Don't Give Up,03ieER7Nm3lxKnESlDHA3T,Alice Cooper,rock,37i9dQZF1DX0fWtUuB7bFE,Classic Rock Now,0.0101,https://api.spotify.com/v1/audio-analysis/03ieER7Nm3lxKnESlDHA3T,0.5,180863,0.886,03ieER7Nm3lxKnESlDHA3T,0.000752,2,0.46,-5.748,1,0.0851,160.086,4,https://api.spotify.com/v1/tracks/03ieER7Nm3lxKnESlDHA3T,audio_features,spotify:track:03ieER7Nm3lxKnESlDHA3T,0.231
5388,Limitless,71JuDGXgyY7MbmXtldZ4C3,Bon Jovi,rock,37i9dQZF1DX0fWtUuB7bFE,Classic Rock Now,0.00586,https://api.spotify.com/v1/audio-analysis/71JuDGXgyY7MbmXtldZ4C3,0.438,221947,0.826,71JuDGXgyY7MbmXtldZ4C3,9.18e-06,10,0.362,-5.454,1,0.075,144.149,4,https://api.spotify.com/v1/tracks/71JuDGXgyY7MbmXtldZ4C3,audio_features,spotify:track:71JuDGXgyY7MbmXtldZ4C3,0.378
5389,So Lonely - My Songs Version,6jFp2s1RhPF5piYacNLsYd,Sting,rock,37i9dQZF1DX0fWtUuB7bFE,Classic Rock Now,0.00379,https://api.spotify.com/v1/audio-analysis/6jFp2s1RhPF5piYacNLsYd,0.637,248956,0.87,6jFp2s1RhPF5piYacNLsYd,2.73e-05,2,0.0771,-3.796,1,0.13,82.044,4,https://api.spotify.com/v1/tracks/6jFp2s1RhPF5piYacNLsYd,audio_features,spotify:track:6jFp2s1RhPF5piYacNLsYd,0.735
5390,Throw My Bones,6QI50VVTjKR6pJjKmaY8WX,Deep Purple,rock,37i9dQZF1DX0fWtUuB7bFE,Classic Rock Now,0.0152,https://api.spotify.com/v1/audio-analysis/6QI50VVTjKR6pJjKmaY8WX,0.335,218693,0.894,6QI50VVTjKR6pJjKmaY8WX,2.76e-06,7,0.338,-3.684,1,0.079,179.917,4,https://api.spotify.com/v1/tracks/6QI50VVTjKR6pJjKmaY8WX,audio_features,spotify:track:6QI50VVTjKR6pJjKmaY8WX,0.395
5391,Shut It Down 2020,3gOaK1kvxuWwGwY38jG4eF,Neil Young,rock,37i9dQZF1DX0fWtUuB7bFE,Classic Rock Now,0.0633,https://api.spotify.com/v1/audio-analysis/3gOaK1kvxuWwGwY38jG4eF,0.391,221972,0.575,3gOaK1kvxuWwGwY38jG4eF,0,4,0.144,-13.232,1,0.031,79.738,4,https://api.spotify.com/v1/tracks/3gOaK1kvxuWwGwY38jG4eF,audio_features,spotify:track:3gOaK1kvxuWwGwY38jG4eF,0.224
5392,Ball and Chain,22UgD3bRXzveuNnhZP72a4,The Who,rock,37i9dQZF1DX0fWtUuB7bFE,Classic Rock Now,0.00515,https://api.spotify.com/v1/audio-analysis/22UgD3bRXzveuNnhZP72a4,0.44,269933,0.848,22UgD3bRXzveuNnhZP72a4,0.465,9,0.0725,-5.6,1,0.0313,90.027,4,https://api.spotify.com/v1/tracks/22UgD3bRXzveuNnhZP72a4,audio_features,spotify:track:22UgD3bRXzveuNnhZP72a4,0.269
5393,Low,2E5ufno5JwzZiA96JiHUGN,Lenny Kravitz,rock,37i9dQZF1DX0fWtUuB7bFE,Classic Rock Now,0.0516,https://api.spotify.com/v1/audio-analysis/2E5ufno5JwzZiA96JiHUGN,0.803,318987,0.682,2E5ufno5JwzZiA96JiHUGN,0.000223,8,0.0456,-3.459,0,0.037,106.431,4,https://api.spotify.com/v1/tracks/2E5ufno5JwzZiA96JiHUGN,audio_features,spotify:track:2E5ufno5JwzZiA96JiHUGN,0.926
5394,Devil's Tower,1PCRrXONHBtqfxXnRL1IKc,TOTO,rock,37i9dQZF1DX0fWtUuB7bFE,Classic Rock Now,0.000672,https://api.spotify.com/v1/audio-analysis/1PCRrXONHBtqfxXnRL1IKc,0.511,223613,0.749,1PCRrXONHBtqfxXnRL1IKc,0.000587,5,0.172,-11.247,1,0.0343,90.645,4,https://api.spotify.com/v1/tracks/1PCRrXONHBtqfxXnRL1IKc,audio_features,spotify:track:1PCRrXONHBtqfxXnRL1IKc,0.936
5395,Superblood Wolfmoon,2PETsovNFRjQOSMWj8gNii,Pearl Jam,rock,37i9dQZF1DX0fWtUuB7bFE,Classic Rock Now,0.00556,https://api.spotify.com/v1/audio-analysis/2PETsovNFRjQOSMWj8gNii,0.511,229467,0.93,2PETsovNFRjQOSMWj8gNii,0,9,0.403,-5.173,1,0.0522,153.376,4,https://api.spotify.com/v1/tracks/2PETsovNFRjQOSMWj8gNii,audio_features,spotify:track:2PETsovNFRjQOSMWj8gNii,0.881
5396,Go Downtown,03HA3VjUvxG7BiYX146J0a,J.J. Cale,rock,37i9dQZF1DX0fWtUuB7bFE,Classic Rock Now,0.857,https://api.spotify.com/v1/audio-analysis/03HA3VjUvxG7BiYX146J0a,0.589,212573,0.404,03HA3VjUvxG7BiYX146J0a,0.416,0,0.12,-12.082,0,0.0379,152.457,4,https://api.spotify.com/v1/tracks/03HA3VjUvxG7BiYX146J0a,audio_features,spotify:track:03HA3VjUvxG7BiYX146J0a,0.663
5397,Days Gone By,7mHKh4SM1RrPfGqcSLnzkq,Van Morrison,rock,37i9dQZF1DX0fWtUuB7bFE,Classic Rock Now,0.415,https://api.spotify.com/v1/audio-analysis/7mHKh4SM1RrPfGqcSLnzkq,0.74,463400,0.714,7mHKh4SM1RrPfGqcSLnzkq,0,7,0.117,-6.407,1,0.0559,140.042,4,https://api.spotify.com/v1/tracks/7mHKh4SM1RrPfGqcSLnzkq,audio_features,spotify:track:7mHKh4SM1RrPfGqcSLnzkq,0.816
5398,You’re The Best Thing About Me,2dhJM2skHC9D41gHj34Kgw,U2,rock,37i9dQZF1DX0fWtUuB7bFE,Classic Rock Now,0.002,https://api.spotify.com/v1/audio-analysis/2dhJM2skHC9D41gHj34Kgw,0.65,225400,0.78,2dhJM2skHC9D41gHj34Kgw,1.18e-06,2,0.294,-6.713,1,0.0351,117.023,4,https://api.spotify.com/v1/tracks/2dhJM2skHC9D41gHj34Kgw,audio_features,spotify:track:2dhJM2skHC9D41gHj34Kgw,0.809
5399,Hello Sunshine,5bpaHLJ08GNBKW35ZfCYJy,Bruce Springsteen,rock,37i9dQZF1DX0fWtUuB7bFE,Classic Rock Now,0.438,https://api.spotify.com/v1/audio-analysis/5bpaHLJ08GNBKW35ZfCYJy,0.546,234240,0.438,5bpaHLJ08GNBKW35ZfCYJy,0.0443,2,0.192,-10.29,1,0.032,120.022,4,https://api.spotify.com/v1/tracks/5bpaHLJ08GNBKW35ZfCYJy,audio_features,spotify:track:5bpaHLJ08GNBKW35ZfCYJy,0.274
5400,Liberty Lane,2Hmz8V8A5S23VT0h4Y2ZDB,Status Quo,rock,37i9dQZF1DX0fWtUuB7bFE,Classic Rock Now,0.00504,https://api.spotify.com/v1/audio-analysis/2Hmz8V8A5S23VT0h4Y2ZDB,0.622,222041,0.678,2Hmz8V8A5S23VT0h4Y2ZDB,7.57e-06,2,0.177,-8.14,1,0.0313,146.991,4,https://api.spotify.com/v1/tracks/2Hmz8V8A5S23VT0h4Y2ZDB,audio_features,spotify:track:2Hmz8V8A5S23VT0h4Y2ZDB,0.966
5401,Drive,04o1B77uENKLVv5HmFIxtK,Wishbone Ash,rock,37i9dQZF1DX0fWtUuB7bFE,Classic Rock Now,0.0205,https://api.spotify.com/v1/audio-analysis/04o1B77uENKLVv5HmFIxtK,0.596,295213,0.796,04o1B77uENKLVv5HmFIxtK,0.00312,4,0.129,-6.5,1,0.0264,110.019,4,https://api.spotify.com/v1/tracks/04o1B77uENKLVv5HmFIxtK,audio_features,spotify:track:04o1B77uENKLVv5HmFIxtK,0.696
5402,Loves Missing,4ZxEF6c6dHYiRkGQjsZEY5,Iggy Pop,rock,37i9dQZF1DX0fWtUuB7bFE,Classic Rock Now,0.0398,https://api.spotify.com/v1/audio-analysis/4ZxEF6c6dHYiRkGQjsZEY5,0.418,259113,0.571,4ZxEF6c6dHYiRkGQjsZEY5,0.487,3,0.106,-9.139,1,0.0367,189.957,4,https://api.spotify.com/v1/tracks/4ZxEF6c6dHYiRkGQjsZEY5,audio_features,spotify:track:4ZxEF6c6dHYiRkGQjsZEY5,0.516
5403,The Buzz,4ZAbz1beljrsHwgPVVGLpd,Pretenders,rock,37i9dQZF1DX0fWtUuB7bFE,Classic Rock Now,0.000406,https://api.spotify.com/v1/audio-analysis/4ZAbz1beljrsHwgPVVGLpd,0.454,230893,0.812,4ZAbz1beljrsHwgPVVGLpd,9.78e-05,0,0.143,-5.891,1,0.0435,125.396,4,https://api.spotify.com/v1/tracks/4ZAbz1beljrsHwgPVVGLpd,audio_features,spotify:track:4ZAbz1beljrsHwgPVVGLpd,0.493
5404,Come On To Me,4IRSKJjzbeO0qJoT6yejDZ,Paul McCartney,rock,37i9dQZF1DX0fWtUuB7bFE,Classic Rock Now,0.0368,https://api.spotify.com/v1/audio-analysis/4IRSKJjzbeO0qJoT6yejDZ,0.675,250560,0.876,4IRSKJjzbeO0qJoT6yejDZ,0,0,0.144,-3.307,1,0.0258,93.311,4,https://api.spotify.com/v1/tracks/4IRSKJjzbeO0qJoT6yejDZ,audio_features,spotify:track:4IRSKJjzbeO0qJoT6yejDZ,0.812
5405,You Are The Fire,0xhy8leEFBHNHyf8qSyFvx,Decarlo,rock,37i9dQZF1DX0fWtUuB7bFE,Classic Rock Now,0.0101,https://api.spotify.com/v1/audio-analysis/0xhy8leEFBHNHyf8qSyFvx,0.534,276782,0.776,0xhy8leEFBHNHyf8qSyFvx,3.54e-05,0,0.266,-4.305,1,0.0451,120.984,4,https://api.spotify.com/v1/tracks/0xhy8leEFBHNHyf8qSyFvx,audio_features,spotify:track:0xhy8leEFBHNHyf8qSyFvx,0.766
5406,Déjà Vu,124qbCWKsFvtyzbu8b4HJN,Roger Waters,rock,37i9dQZF1DX0fWtUuB7bFE,Classic Rock Now,0.523,https://api.spotify.com/v1/audio-analysis/124qbCWKsFvtyzbu8b4HJN,0.551,267453,0.328,124qbCWKsFvtyzbu8b4HJN,0.431,7,0.116,-11.37,1,0.0293,129.13,4,https://api.spotify.com/v1/tracks/124qbCWKsFvtyzbu8b4HJN,audio_features,spotify:track:124qbCWKsFvtyzbu8b4HJN,0.18
5407,Long Time,6Pt9gKCvcb970sLaTXhld1,Blondie,rock,37i9dQZF1DX0fWtUuB7bFE,Classic Rock Now,0.000116,https://api.spotify.com/v1/audio-analysis/6Pt9gKCvcb970sLaTXhld1,0.521,275053,0.808,6Pt9gKCvcb970sLaTXhld1,0,11,0.201,-4.504,0,0.0339,119.935,4,https://api.spotify.com/v1/tracks/6Pt9gKCvcb970sLaTXhld1,audio_features,spotify:track:6Pt9gKCvcb970sLaTXhld1,0.441
5408,Shine A Light,5Op9PcisNc0oGnS4dysmbu,Bryan Adams,rock,37i9dQZF1DX0fWtUuB7bFE,Classic Rock Now,0.000735,https://api.spotify.com/v1/audio-analysis/5Op9PcisNc0oGnS4dysmbu,0.552,206027,0.858,5Op9PcisNc0oGnS4dysmbu,7.55e-06,0,0.178,-3.942,1,0.0386,126.961,4,https://api.spotify.com/v1/tracks/5Op9PcisNc0oGnS4dysmbu,audio_features,spotify:track:5Op9PcisNc0oGnS4dysmbu,0.69
5409,Remind Me Why I Love You Again,0mSePRtdA8jUCsrK7KmhBu,Huey Lewis & The News,rock,37i9dQZF1DX0fWtUuB7bFE,Classic Rock Now,0.165,https://api.spotify.com/v1/audio-analysis/0mSePRtdA8jUCsrK7KmhBu,0.8,200733,0.747,0mSePRtdA8jUCsrK7KmhBu,5.03e-05,7,0.0645,-5.438,1,0.0349,115.085,4,https://api.spotify.com/v1/tracks/0mSePRtdA8jUCsrK7KmhBu,audio_features,spotify:track:0mSePRtdA8jUCsrK7KmhBu,0.967
5410,The Soul Searchers,5YIvqEmx62bGzXluzNkHAP,Paul Weller,rock,37i9dQZF1DX0fWtUuB7bFE,Classic Rock Now,0.0936,https://api.spotify.com/v1/audio-analysis/5YIvqEmx62bGzXluzNkHAP,0.679,301933,0.583,5YIvqEmx62bGzXluzNkHAP,0.611,11,0.127,-7.524,0,0.0274,119.993,4,https://api.spotify.com/v1/tracks/5YIvqEmx62bGzXluzNkHAP,audio_features,spotify:track:5YIvqEmx62bGzXluzNkHAP,0.478
5411,The Dirt (Est. 1981) [feat. Machine Gun Kelly],4iGBPovu7Hy7TUg6Wk6pjt,Mötley Crüe,rock,37i9dQZF1DX0fWtUuB7bFE,Classic Rock Now,0.000103,https://api.spotify.com/v1/audio-analysis/4iGBPovu7Hy7TUg6Wk6pjt,0.421,232000,0.859,4iGBPovu7Hy7TUg6Wk6pjt,0.000248,1,0.1,-4.333,1,0.0694,166.099,4,https://api.spotify.com/v1/tracks/4iGBPovu7Hy7TUg6Wk6pjt,audio_features,spotify:track:4iGBPovu7Hy7TUg6Wk6pjt,0.373
5412,We Stand as One,3FF0SMFxv6zHwNzl4WrhtR,Wishbone Ash,rock,37i9dQZF1DX0fWtUuB7bFE,Classic Rock Now,0.000239,https://api.spotify.com/v1/audio-analysis/3FF0SMFxv6zHwNzl4WrhtR,0.49,255520,0.776,3FF0SMFxv6zHwNzl4WrhtR,0.00911,9,0.0881,-7.367,1,0.033,160.052,4,https://api.spotify.com/v1/tracks/3FF0SMFxv6zHwNzl4WrhtR,audio_features,spotify:track:3FF0SMFxv6zHwNzl4WrhtR,0.709
5413,Trouble Is Your Middle Name,0toYxUoM8HP6isTJsKNKqa,Whitesnake,rock,37i9dQZF1DX0fWtUuB7bFE,Classic Rock Now,0.00389,https://api.spotify.com/v1/audio-analysis/0toYxUoM8HP6isTJsKNKqa,0.309,257065,0.987,0toYxUoM8HP6isTJsKNKqa,3.05e-05,11,0.489,-3.452,0,0.102,158.057,4,https://api.spotify.com/v1/tracks/0toYxUoM8HP6isTJsKNKqa,audio_features,spotify:track:0toYxUoM8HP6isTJsKNKqa,0.136
